,Seed,Linkage Method,Cluster Color Percentage,Silhouette Score,Maximum Color Separation
170,42,average,"{1: {'green': '84.38%', 'red': '15.62%'}, 2: {'green': '8.0%', 'red': '92.0%'}}",0.5071834253006497,76.38
171,42,ward,"{1: {'green': '84.38%', 'red': '15.62%'}, 2: {'green': '8.0%', 'red': '92.0%'}}",0.5071834253006497,76.38
172,43,single,"{1: {'green': '14.29%', 'red': '85.71%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.4619034628663507,85.71000000000001
173,43,complete,"{1: {'green': '60.66%', 'red': '39.34%'}}",-1.0,0.0
174,43,average,"{1: {'green': '14.29%', 'red': '85.71%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.4619034628663507,85.71000000000001
175,43,ward,"{1: {'green': '14.29%', 'red': '85.71%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.4619034628663507,85.71000000000001
176,44,single,"{1: {'green': '88.89%', 'red': '11.11%'}, 2: {'green': '7.69%', 'red': '92.31%'}}",0.5137297405124679,81.2
177,44,complete,"{1: {'green': '51.19%', 'red': '48.81%'}}",-1.0,0.0
178,44,average,"{1: {'green': '88.89%', 'red': '11.11%'}, 2: {'green': '7.69%', 'red': '92.31%'}}",0.5137297405124679,81.2
179,44,ward,"{1: {'green': '7.69%', 'red': '92.31%'}, 2: {'green': '88.89%', 'red': '11.11%'}}",0.5137297405124679,81.2
180,45,single,"{1: {'green': '87.5%', 'red': '12.5%'}, 2: {'green': '8.7%', 'red': '91.3%'}}",0.5190687331170687,78.8
181,45,complete,"{1: {'green': '48.94%', 'red': '51.06%'}}",-1.0,0.0
182,45,average,"{1: {'green': '87.5%', 'red': '12.5%'}, 2: {'green': '8.7%', 'red': '91.3%'}}",0.5190687331170687,78.8
183,45,ward,"{1: {'green': '87.5%', 'red': '12.5%'}, 2: {'green': '8.7%', 'red': '91.3%'}}",0.5190687331170687,78.8
184,46,single,"{1: {'green': '0.0%', 'red': '100.0%'}, 2: {'green': '91.43%', 'red': '8.57%'}}",0.6080858776856535,91.43
185,46,complete,"{1: {'green': '91.43%', 'red': '8.57%'}, 2: {'green': '0.0%', 'red': '100.0%'}}",0.6080858776856535,91.43
186,46,average,"{1: {'green': '91.43%', 'red': '8.57%'}, 2: {'green': '0.0%', 'red': '100.0%'}}",0.6080858776856535,91.43
187,46,ward,"{1: {'green': '91.43%', 'red': '8.57%'}, 2: {'green': '0.0%', 'red': '100.0%'}}",0.6080858776856535,91.43
188,47,single,"{1: {'green': '31.58%', 'red': '68.42%'}, 2: {'green': '97.4%', 'red': '2.6%'}}",0.4488435040785304,65.82000000000001
189,47,complete,"{1: {'green': '75.65%', 'red': '24.35%'}}",-1.0,0.0
190,47,average,"{1: {'green': '31.58%', 'red': '68.42%'}, 2: {'green': '97.4%', 'red': '2.6%'}}",0.4488435040785304,65.82000000000001
191,47,ward,"{1: {'green': '31.58%', 'red': '68.42%'}, 2: {'green': '97.4%', 'red': '2.6%'}}",0.4488435040785304,65.82000000000001
192,48,single,"{1: {'green': '80.0%', 'red': '20.0%'}, 2: {'green': '4.84%', 'red': '95.16%'}}",0.6232906325798361,75.16
193,48,complete,"{1: {'green': '80.0%', 'red': '20.0%'}, 2: {'green': '4.84%', 'red': '95.16%'}}",0.6232906325798361,75.16
194,48,average,"{1: {'green': '80.0%', 'red': '20.0%'}, 2: {'green': '4.84%', 'red': '95.16%'}}",0.6232906325798361,75.16
195,48,ward,"{1: {'green': '80.0%', 'red': '20.0%'}, 2: {'green': '4.84%', 'red': '95.16%'}}",0.6232906325798361,75.16
196,49,single,"{1: {'green': '2.9%', 'red': '97.1%'}, 2: {'green': '72.22%', 'red': '27.78%'}}",0.43924277640522097,69.32
197,49,complete,"{1: {'green': '26.67%', 'red': '73.33%'}}",-1.0,0.0
198,49,average,"{1: {'green': '72.22%', 'red': '27.78%'}, 2: {'green': '2.9%', 'red': '97.1%'}}",0.43924277640522097,69.32
199,49,ward,"{1: {'green': '72.22%', 'red': '27.78%'}, 2: {'green': '2.9%', 'red': '97.1%'}}",0.43924277640522097,69.32
